Days,ARPU_M1,ARPU_M2,ARPU_M3,ARPU_M4,ARPU_M5,ARPU_M6,ARPU_M7,Total_revenue
24/07/2024,2.19712346367767,7.10072346367767,12.29625471367770,32.86676762367770,32.09773727822920,18.80698195248990,37.29903542576910,259819031.691651
25/07/2024,2.34600743964804,7.29360743964804,11.82516439964800,31.31463684964800,32.17028718477900,16.79388690807400,33.99068306380860,224165611.360740
26/07/2024,2.27314336790017,7.25687670123351,11.29486154352520,31.72230032790020,31.98695452777410,17.97737476984000,35.20493423754790,241960744.580662
27/07/2024,2.43142042511402,7.45128709178069,11.01552703511400,32.39055167511400,31.95217400231730,17.57793583228470,34.18312713779660,243068255.726832
28/07/2024,2.51157119144675,7.51757119144675,8.50338095144675,32.76758300144680,31.70961749646520,19.14454769613220,35.94485721879680,267238975.530924
29/07/2024,2.66601455488486,7.73141455488486,11.64661455488490,33.29780756488490,31.53098739119510,17.21711555328580,2.10280414972402,244609248.172345
30/07/2024,2.44295408275814,7.56775408275814,15.96195744275810,33.46476109275810,30.90504264278070,20.22985291518680,5.77155621594969,282500961.023404
31/07/2024,2.76293071409212,8.01413071409212,16.52279532409210,35.78253071409210,30.76405772121990,18.88491735902960,3.28247814897113,283113380.038540
01/08/2024,2.66634811380321,8.04394811380321,16.67124027380320,38.01046432380320,30.15123432792990,20.29849852651210,4.69994971838749,316255552.882469
02/08/2024,2.48242407458977,7.96322407458977,14.49886075804660,37.45474733582430,29.50118786298320,19.75148037597900,3.35069567460054,297054396.427512
03/08/2024,2.57035184102883,,12.88592714967080,37.18300467818930,29.08596140399320,19.97790544670860,3.10179296804249,296227188.566645
04/08/2024,2.36693623459265,,11.24174759459260,36.63182839459260,28.35250122865850,19.72741216860770,2.18551393690124,280968558.452412
05/08/2024,2.28249173394904,,10.00059173394900,33.58929874394900,27.68005041235920,21.03784334734740,3.48434733151385,270185927.270046
06/08/2024,2.41993678911949,,9.16111934911949,31.38474814911950,27.22406433439810,22.61254689668400,5.16508666792629,270192611.876809
07/08/2024,2.23814673355393,,9.70465329355394,30.47874305917890,26.38438014121230,23.27672588356830,5.56684682247521,261833338.979263
08/08/2024,2.27382717648954,,10.56411053648950,29.84974498648950,25.77857181151300,24.70679510401570,7.06095660995561,267590655.281852
09/08/2024,2.34316429937412,,11.25613677128820,30.04849714628820,25.21591703579540,24.17400604030640,5.78889428448218,259195590.153922
10/08/2024,2.39210880808858,7.43910880808859,11.98418732371360,30.23125878371360,24.67000242400260,21.74293421552780,1.84248549341751,230572361.166921
11/08/2024,2.56889779135037,7.70979779135037,12.89954611013940,30.54634005388940,24.29857430825810,23.21708567797380,3.42961943457383,247094239.763751
12/08/2024,2.59533899975813,7.83013899975813,13.72714600975810,30.71562235975810,23.83216254189680,24.45106137651460,4.68829847857637,257740464.420450
13/08/2024,2.59314569602858,7.84767902936191,14.71389641467060,32.17563537269520,23.42943482030900,22.40439378868120,1.31912338145582,243307727.008535
14/08/2024,2.39576763373126,7.67003430039793,15.58913857459550,33.70885712706460,22.90139623168060,24.94799273857140,4.45370150625376,276155901.981303
15/08/2024,2.53942481452410,7.83342481452410,16.89355606452410,35.88168822452410,22.78980957230590,24.98833184907100,4.06071992434373,294204057.428959
16/08/2024,2.39908396382712,7.64128396382712,14.71582418945210,34.26992593945210,22.52224494754760,26.22603934955240,5.37409345253228,292502107.897387
17/08/2024,2.46537478069277,7.65577478069277,13.02501894069280,33.02501894069280,22.54392395949280,26.75482851053990,5.69834921719418,290271920.902281
18/08/2024,2.49083613453227,7.62696946786560,12.39403937169280,32.39403937169280,22.61058320343540,27.38832445018980,6.18453764840646,294081252.412785
19/08/2024,2.27619357123622,7.35806023790289,11.56821152876710,31.56821152876710,22.52139260218250,26.56992650593730,4.63169041688096,276738865.180013
20/08/2024,2.21787960586906,7.11227960586906,9.71938616586906,29.71938616586910,22.76147382475350,26.80912493745030,4.58914642509743,267280038.409969
21/08/2024,2.33893049146988,7.52053049146988,10.62921385146990,30.62921385146990,23.07448584396450,28.75418972604240,6.97406755027651,301042431.396434
22/08/2024,2.43255889683952,7.83175889683952,11.94171585683950,34.73138385683950,23.41624335910580,29.39097581614140,7.52416423315417,353318499.751203
23/08/2024,2.36445933186644,7.40805933186644,14.10120989186640,34.10120989186640,23.62709081693170,27.41138288123960,4.38984374666400,327550100.883184
24/08/2024,2.48029740665902,61.47829740665900,10.91217865665900,30.91217865665900,24.39614862626260,28.17750781946430,5.15458165366760,319563357.816628
25/08/2024,2.20874753742666,7.17714753742667,10.36039174742670,30.36039174742670,24.66446132207390,27.27434813515600,3.57493155211460,306077855.797367
26/08/2024,2.28055149698207,7.21935149698207,10.16364170698210,30.16364170698210,25.32418487949630,28.48256339112780,4.99784777622906,328049053.396539
27/08/2024,2.57536955616554,7.58870288949887,11.70829331184460,31.70829331184460,26.13891608431990,29.40211838169450,6.02944631148392,370643145.327716
28/08/2024,2.33590700636195,7.42377367302862,12.95754134278170,32.95754134278170,26.44797763821590,28.22284616379580,4.11002659066556,371962488.524948
29/08/2024,2.39318195477742,7.55558195477742,14.76880696477740,34.76880696477740,27.07185554739980,29.11600981750030,5.13889100611465,415211217.639198
30/08/2024,2.46300210710518,7.80660210710518,15.40306924982120,34.58693120760120,,29.17669269841720,5.00809587653126,428052075.046466
31/08/2024,2.64954174753040,7.93874174753040,16.17584275061680,34.52731557698640,,28.66029226322850,4.07903962629520,436782574.021020
01/09/2024,2.73055646553670,7.96535646553670,16.86544862553670,34.36764092987270,,28.87571253944960,4.20298679929006,452352013.449851
02/09/2024,2.21988147211328,7.36588147211328,13.51520514773830,33.66166824236930,,31.41307501972200,7.62888614442725,480550141.184527
03/09/2024,2.68550885660832,7.74270885660832,11.71413826660830,33.93731586660830,,28.63389429519740,3.55444785015153,465540351.755745
04/09/2024,2.45270269274832,7.80590269274832,15.27367130274830,31.28133210274830,,29.23181889151450,4.27448974537585,440885989.500945
05/09/2024,2.56124732091399,7.80344732091399,13.79157099653900,33.28304033091400,,28.30319586957700,2.85432370710686,465126278.936614
06/09/2024,2.23671566587962,7.36791566587962,12.08251662587960,35.20768427587960,,29.77720394203480,4.85075400009446,515905512.820658
07/09/2024,2.52203079095249,7.58909745761915,11.65495454663150,34.95710434991080,,30.32110996128380,5.55067261695955,539123539.227308
08/09/2024,2.48126171408754,7.48419504742087,10.96100636791470,34.40467894075420,,29.43561740586880,4.24803793958944,521434886.333962
09/09/2024,2.17723034488053,7.11603034488053,10.06032055488050,33.61255402050550,32.53927173944280,30.33223566432530,5.48466221200534,522171785.296419
10/09/2024,2.20932544733255,7.10799211399922,9.50953761782638,33.18278512399920,32.73373317272850,29.27586530807460,3.97835104337705,503081060.734724
11/09/2024,2.27822270942672,7.13675604276006,9.05378297177240,32.81205741838500,32.88101010077600,31.26538831202000,6.79860673144808,536863789.810757
12/09/2024,2.17960601068872,6.99800601068872,8.48510622068872,32.29540697068870,32.77643872126680,29.95054117771290,4.96479784345098,505296744.211224
13/09/2024,2.67018124462203,6.79178124462203,17.05780860462200,30.08327145462200,32.52113382355590,30.73114904209590,6.11340937568423,490379214.706133
14/09/2024,2.75458871035346,7.27074871035346,16.45645332035350,29.87475761692950,32.48088302889530,32.09116662784110,8.10039033090375,511333183.449865
15/09/2024,2.42872395999147,7.33944395999147,15.48232395999150,29.27746559424750,31.95342577372410,30.29287543047390,5.63975108247690,463038993.965426
16/09/2024,2.58403084231317,7.88931084231317,15.02565585231320,29.18203948008920,31.83534814981270,31.11945575848820,6.91006806583351,476451611.749359
17/09/2024,2.47325198188476,8.17309198188476,14.33800254188480,28.84043689550080,31.38574660179730,29.95502253309330,5.38340031711460,447219816.335632
18/09/2024,2.27734747771764,8.37174747771764,13.59915448771760,28.43284768771760,30.79303939741840,29.29812266894610,4.59311508360805,422290717.308908
19/09/2024,2.30410459129365,7.80310459129365,12.99874875129360,30.36752685691860,30.25645044990440,28.57716222531460,3.73072688126473,432005293.093164
20/09/2024,2.33361480775095,7.23721480775095,12.43274605775090,33.00325896775100,29.68234400043000,28.99398996456720,4.49575917811495,466646483.191136
21/09/2024,2.52506032016125,7.47266032016125,12.00421728016130,31.49368973016120,29.18485461339090,30.40269005869940,6.68169085045077,464731445.886536
22/09/2024,2.45035938923836,7.43409272257170,11.47207756486340,31.89951634923840,28.45136457777850,29.96002650909280,6.26739653660265,452287213.905964
23/09/2024,2.52814409020147,7.54801075686814,11.11225070020150,32.48727534020150,27.86130506087790,27.90325181378180,3.58820219030354,421877308.737231
24/09/2024,2.50238976937507,7.50838976937508,8.49419952937507,32.75840157937510,27.11960331709400,28.57328329201720,4.78287510752207,424824124.360705
25/09/2024,2.53175439636413,7.59715439636414,11.51235439636410,33.16354740636410,26.51083721339810,27.28196503060030,3.22112786824914,402707304.288733
26/09/2024,2.75335798729265,7.87815798729265,16.27236134729270,33.77516499729270,26.11783036605760,28.69192532793460,5.49666223296577,428486543.463839
27/09/2024,2.63162640516542,7.88282640516542,16.39149101516540,35.65122640516540,25.42031530476580,29.14606184107430,6.43728762411067,445662250.806630
28/09/2024,2.63401339356717,8.01161339356717,16.63890555356720,37.97812960356720,24.89048156884370,27.20979156433990,4.01391428018032,433848319.929400
29/09/2024,2.55685747368605,8.03765747368605,14.57329415714280,37.52918073492060,24.43033496757160,24.92963343303870,,386587018.719282
30/09/2024,2.53267283783307,8.11667283783307,12.84824814647500,37.14532567499360,24.08383657730780,28.17967111970420,,427991140.235694
01/10/2024,2.31177721938652,7.99897721938652,11.18658857938650,36.57666937938650,23.60839368542680,30.43609459865670,,445706073.477753
02/10/2024,2.49946029409736,7.58686029409737,10.21756029409740,33.80626730409740,23.57357521347120,27.50065120402920,,376679633.191173
03/10/2024,2.47550481537588,7.53350481537588,9.21668737537588,31.44031617537590,23.40553250795530,26.98801562006240,,343917391.105592
04/10/2024,2.28840863285928,7.24700863285928,9.75491519285928,30.52900495848430,23.08614200822310,26.68825732099790,,325561573.166172
05/10/2024,2.23816725342129,7.09736725342129,10.52845061342130,29.81408506342130,22.98739745632630,27.06852995788740,6.45490231431859,322069683.119511
06/10/2024,2.21392490997532,7.16702490997532,11.12689738188940,29.91925775688940,22.98152724318570,27.89139628329680,8.05388031227594,333601220.876867
07/10/2024,2.32289666196827,7.36989666196827,11.91497517759330,30.16204663759330,23.19240665071060,27.01400058719980,7.26164648048381,330638954.016101
08/10/2024,2.54587846553898,7.68677846553898,12.87652678432800,30.52332072807800,23.59858209422130,24.97045764345330,4.83312580519434,317555673.519571
09/10/2024,2.66990213901999,7.90470213901999,13.80170914902000,30.79018549902000,23.98346405167990,24.85056957723750,5.13751859448933,326006324.171970
10/10/2024,2.72264783000321,7.97718116333654,14.84339854864520,32.30513750666990,24.39896731193260,24.73875239757950,5.46532825705080,346762993.044252
11/10/2024,2.70131221893994,7.97557888560661,15.89468315980410,34.01440171227330,24.80696241221900,23.28886938109220,3.91236671548961,349081569.620992
12/10/2024,2.66329659724214,7.95729659724214,17.01742784724210,36.00556000724210,25.25756766490850,24.94425381055210,6.76198180429784,402375105.099850
13/10/2024,2.52090767053328,7.76310767053328,14.83764789615830,34.39174964615830,25.70313953652100,23.58401363913550,5.35743998691047,370877341.764365
14/10/2024,2.59050698775754,7.78090698775754,13.15015114775750,33.15015114775750,26.40256187216460,24.60767240587130,7.33432552451245,386166560.215598
15/10/2024,2.41909467314995,7.55522800648329,12.32229791031040,32.32229791031040,26.89465061651350,22.47879243741270,4.86242832202960,350397856.160993
16/10/2024,2.17954572102364,7.26141238769030,11.47156367855450,31.47156367855450,27.34022302023640,23.93895350751720,7.47526787012214,368570662.812583
17/10/2024,2.35322570923938,7.24762570923938,9.85473226923938,29.85473226923940,28.29988871549020,19.99814824265700,2.45853104505832,305948102.319339
18/10/2024,2.42360555424224,7.60520555424224,10.71388891424220,30.71388891424220,28.96951265724910,23.32305878472940,7.72508054121420,376867684.879676
19/10/2024,2.54241037529768,7.94161037529768,12.05156733529770,34.84123533529770,29.65654860140580,19.58044089548370,3.00410928260420,366513344.969293
20/10/2024,2.42951030489281,7.47311030489281,14.16626086489280,34.16626086489280,30.05011450769200,19.64120782075070,3.66886435256516,365867738.031971
21/10/2024,2.46165751122094,7.45965751122094,10.89353876122090,30.89353876122090,30.86657768478330,20.33112242439010,5.22974402035704,355651159.252976
22/10/2024,2.47857581369538,7.44697581369538,10.63022002369540,30.63022002369540,31.45581966290950,18.41124262687950,3.10563381936103,326726066.472793
23/10/2024,2.23713106526440,7.17593106526440,10.12022127526440,30.12022127526440,31.73557267673380,19.91362201130170,5.82658149513726,349420967.419811
24/10/2024,2.28202152770502,7.29535486103835,11.41494528338400,31.41494528338400,32.13559751486390,19.57028529322830,5.94197566521275,363158007.746950
25/10/2024,2.67929862204035,7.76716528870702,13.30093295846010,33.30093295846010,32.82134385015810,19.92003316851110,7.04164891548335,404343207.482124
26/10/2024,2.54184954258756,7.70424954258756,14.91747455258760,34.91747455258760,32.89955551708650,17.76758728602240,4.60621752589958,377594433.851253
27/10/2024,2.53133529726286,7.87493529726286,15.47140243997890,34.65526439775890,33.13364556201660,18.16083043817270,5.77388466760364,387159137.201294
28/10/2024,2.58454334990980,7.87374334990981,16.11084435299620,34.46231717936580,33.35013182585180,17.55831671820450,5.53570553728944,376600371.774227
29/10/2024,2.51074380388773,7.74554380388773,16.64563596388770,,33.35605393187560,17.58242458412660,6.18548350675943,374486797.114131
30/10/2024,2.42577342434827,7.57177342434827,13.72109709997330,,33.30642828341770,17.07675542978620,6.08723602494533,360728439.412001
31/10/2024,2.40111024184189,7.45831024184189,11.42973965184190,,33.23333651206080,15.01852933695340,3.79394475448350,315439473.413504
01/11/2024,2.70348100074629,8.05668100074629,15.52444961074630,,33.14552273956980,17.34366422585100,7.69967563674516,346046885.381142
02/11/2024,2.40553439323339,7.64773439323339,13.63585806885840,,32.65403276616900,14.76132314223110,4.66461134447291,302093269.826497
03/11/2024,2.58963717622143,7.72083717622143,12.43543813622140,,32.57095285717680,13.79929537846790,3.91985087892587,303379825.006171
04/11/2024,2.35067574074308,7.41774240740975,11.48359949642210,,31.96546499828000,13.28316373366910,3.80392947694155,279847343.166326
05/11/2024,2.38905332218801,7.39198665552134,10.86879797601520,34.31247054885470,31.57674348538680,15.04458277197220,6.90661151853196,310361458.135186
06/11/2024,2.35155230786874,7.29035230786874,10.23464251786870,33.78687598349370,31.05969733693230,13.26224530594710,4.99474132935196,265756984.616262
07/11/2024,2.12360636652157,7.02227303318824,9.42381853701540,33.09706604318820,30.31210527662470,15.70044963772350,9.04811357974473,300093828.060457
08/11/2024,2.15088383515561,7.00941716848895,8.92644409750129,32.68471854411390,29.78604703656410,12.37554038037580,4.94712949549715,230526846.738046
09/11/2024,2.09143196361041,6.90983196361041,8.39693217361041,32.20723292361040,29.14988314769260,12.01354447280310,5.03168071748078,216204165.563362
10/11/2024,2.87654119688591,6.99814119688591,17.26416855688590,30.28963140688590,28.68894517299940,12.15082060189660,5.81708275990224,208690405.256317
11/11/2024,2.65853129049815,7.17469129049815,16.36039590049810,29.77870019707420,27.92514111602670,10.14919056918350,49.58255784268960,166436797.251782
12/11/2024,2.58262030489311,7.49334030489311,15.63622030489310,29.43136193914910,27.31264010035490,10.64366146240320,51.00716611215950,168983909.889947
13/11/2024,2.57396117110325,7.87924117110325,15.01558618110320,29.17196980887930,26.78739078945650,8.93845040533307,49.31405281936440,138411924.569206
14/11/2024,2.18341021532632,7.88325021532632,14.04816077532630,28.55059512894230,25.91070772019950,11.17185935474410,53.18354163429770,162460380.773583
15/11/2024,2.35101904510964,8.44541904510964,13.67282605510960,28.50651925510960,25.63258669404510,10.03450672830100,52.27806694013520,145336146.977549
16/11/2024,2.26829932829625,7.76729932829625,12.96294348829630,30.33172159392130,25.03680173566350,8.12031927905479,50.26546375499300,121701920.549356
17/11/2024,2.37351561704567,7.27711561704567,12.47264686704570,33.04315977704570,24.68704160345220,9.03781883560459,52.24842939842970,145511417.835672
18/11/2024,2.35730414824933,7.30490414824933,11.83646110824930,31.32593355824930,24.22638642125610,8.19985665124865,51.73924139770250,123561462.332247
19/11/2024,2.63029229141857,7.61402562475191,11.65201046704360,32.07944925141860,24.17680150163680,9.62044806001197,54.41406935765780,149492018.868319
20/11/2024,2.54522670380544,7.56509337047211,11.12933331380540,32.50435795380540,23.84615854051940,9.23879682080879,54.52958450801520,143378705.919818
21/11/2024,2.72090793279571,7.72690793279571,8.71271769279571,32.97691974279570,23.80708372834330,8.18306850018635,53.68076838577090,129479953.521475
22/11/2024,2.71310484256621,7.77850484256621,11.69370484256620,33.34489785256620,23.73280761435410,7.67491476802815,53.59482245397460,122614624.154656
23/11/2024,2.54470690059974,7.66950690059974,16.06371026059970,,23.58227584919830,7.65149191725222,54.18240845992660,121999982.711974
24/11/2024,2.51832327496317,7.76952327496317,16.27818788496320,,23.66273045782950,5.75943805380206,52.11491777891160,97412658.514072
25/11/2024,2.63888146229694,8.01648146229693,16.64377362229690,,23.97231466348340,6.57617849432078,53.86536700501540,120669471.410023
26/11/2024,2.51386760733224,7.99466760733224,14.53030429078900,,24.21200998563850,5.50830282163410,52.93726482993230,100849766.268256
27/11/2024,2.49171358934827,8.07571358934827,12.80728889799020,,24.62907684587040,6.47465328791788,54.87227589864070,119737813.537648
28/11/2024,2.59748245233633,8.28468245233633,11.47229381233630,,25.24281602182670,5.14689629964084,53.54881010477850,97512132.530244
29/11/2024,2.25245655326362,7.33985655326362,9.97055655326362,33.55926356326360,25.42592070738920,6.92329388491915,56.60077435309580,120241115.909569
30/11/2024,2.38248427614894,7.44048427614894,9.12366683614894,31.34729563614890,26.13794005227080,4.95623573716032,54.34381075005650,83559241.480263
01/12/2024,2.22907488361925,7.18767488361925,9.69558144361925,30.46967120924430,26.54150844781020,5.80127900578546,56.04851689761760,96519685.551091
02/12/2024,2.42656938012577,7.28576938012577,10.71685274012580,30.00248719012580,27.33133283106890,4.25091338597192,54.35001551542690,72408974.168457
03/12/2024,2.28729628257470,7.24039628257470,11.20026875448880,29.99262912948880,27.79201104203110,2.55290716494879,52.42680039795040,44125327.830133
04/12/2024,2.35067317689472,7.39767317689472,11.94275169251970,30.18982315251970,28.46980603525000,4.19906661985029,55.21671603343770,75139233.556576
05/12/2024,2.29834580453455,7.43924580453455,12.62899412332360,30.27578806707360,29.03546477616880,3.42618144448224,54.56905253734430,62754895.313464
06/12/2024,2.59085019284499,7.82565019284499,13.72265720284500,30.71113355284500,29.93856430156390,2.03815926419782,53.03463671932900,39457064.709502
07/12/2024,2.63453296140038,7.88906629473372,14.75528368004240,32.21702263806710,30.60378363878710,3.47232928552464,55.47431850228120,72110029.078406
08/12/2024,2.55757188609049,7.83183855275716,15.75094282695470,33.87066137942380,31.11960721111380,3.34157070994249,55.68352091110220,73968605.760782
09/12/2024,2.49246760605695,7.78646760605695,16.84659885605700,35.83473101605700,31.60849419526910,2.54382362170368,7.93188840776280,60358205.689319
10/12/2024,2.44195054510674,7.68415054510674,14.75869077073170,34.31279252073170,32.11212157136200,4.13952590853392,57.54731606060960,95977479.784061
11/12/2024,2.64133819598424,7.83173819598425,13.20098235598420,33.20098235598420,32.80889982040230,1.83013459119487,54.62211835923210,42396442.412741
12/12/2024,2.19862802760045,7.33476136093379,12.10183126476100,32.10183126476090,32.80087718941550,1.56887834934732,54.57524872239430,34865839.802101
13/12/2024,2.36296169138290,7.44482835804957,11.65497964891380,31.65497964891380,33.32899909181350,2.39410417069210,56.04655856010210,53756376.564426
14/12/2024,2.18432183297369,7.07872183297369,9.68582839297369,29.68582839297370,33.52791511352700,2.69661435720089,56.76015042715420,57209696.749229
15/12/2024,2.33923669535412,7.52083669535412,10.62952005535410,30.62952005535410,33.79344028464550,1.70898971302388,55.63059921668140,37894551.969800
16/12/2024,2.46724816027473,7.86644816027473,11.97640512027470,34.76607312027470,33.92909141122250,1.87979554626989,56.12058661310530,47385116.897129
17/12/2024,2.44300432983014,7.48660432983015,14.17975488983010,34.17975488983010,33.78822508326570,1.00964993894780,55.11962229409670,24998469.356256
18/12/2024,2.32600018923402,7.32400018923402,10.75788143923400,30.75788143923400,33.78046680001190,4.06299789950271,59.64841522366880,91093701.723334
19/12/2024,2.36396906419614,7.33236906419614,10.51561327419610,30.51561327419610,33.67510022472130,3.96337505930778,0.69927518346490,88249147.737193
20/12/2024,2.32721011942175,7.26601011942175,10.21030032942170,30.21030032942180,33.41536851935090,0.48172860646590,54.94823246385110,10558017.814670
21/12/2024,2.38344359794552,7.39677693127886,11.51636735362450,31.51636735362450,33.06661323369840,3.93994033007597,59.99261042022770,89244785.496224
22/12/2024,2.29216761434278,7.38003428100945,12.91380195076250,32.91380195076250,32.50055873386220,1.11559774908062,56.13309041223730,25860319.946921
23/12/2024,2.62340444183216,7.78580444183216,14.99902945183220,34.99902945183220,32.29396466460830,1.73153866440284,57.11985622138610,42737769.422148
24/12/2024,2.60930973571813,7.95290973571813,15.54937687843420,34.73323883621410,31.79345480483180,2.62862612897872,58.48524649734820,63579593.936829
25/12/2024,2.53967802767175,7.82887802767175,16.06597903075820,34.41745185712780,31.19089090279220,1.80018533053565,57.39144570618120,42396415.165117
